"","SITE","SOIL","TIME","HOST","TISSUE","TEMP","MEDIA","IR"
"MSHM21211","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Root","30","PDA+Plant extract",2
"MSHM21212","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Root","30","PDA+Plant extract",1
"MSHM21213","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Root","30","PDA+Plant extract",1
"MSHM21214","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Root","30","PDA+Plant extract",2
"MSHM21215","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Root","30","PDA+Plant extract",1
"MSHM21216","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Root","30","PDA+Plant extract",0
"MSHM21217","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Leaf","23","PDA",0
"MSHM21218","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Leaf","23","PDA",0
"MSHM21219","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Leaf","23","PDA",0
"MSHM21220","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Leaf","30","PDA",0
"MSHM21221","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Leaf","30","PDA",0
"MSHM21222","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Leaf","30","PDA",0
"MSHM21223","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Leaf","23","PDA+Plant extract",0
"MSHM21224","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Leaf","23","PDA+Plant extract",0
"MSHM21225","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Leaf","23","PDA+Plant extract",0
"MSHM21226","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Leaf","30","PDA+Plant extract",0
"MSHM21227","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Leaf","30","PDA+Plant extract",0
"MSHM21228","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Leaf","30","PDA+Plant extract",0
"MSHM21229","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Branch","23","PDA",0
"MSHM21230","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Branch","23","PDA",0
"MSHM21231","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Branch","23","PDA",0
"MSHM21232","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Branch","30","PDA",0
"MSHM21233","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Branch","30","PDA",0
"MSHM21234","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Branch","30","PDA",0
"MSHM21235","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Branch","23","PDA+Plant extract",0
"MSHM21236","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Branch","23","PDA+Plant extract",0
"MSHM21237","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Branch","23","PDA+Plant extract",0
"MSHM21238","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Branch","30","PDA+Plant extract",0
"MSHM21239","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Branch","30","PDA+Plant extract",0
"MSHM21240","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Branch","30","PDA+Plant extract",0
"MSHM21241","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Root","23","PDA",0
"MSHM21242","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Root","23","PDA",0
"MSHM21243","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Root","23","PDA",0
"MSHM21244","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Root","23","PDA",0
"MSHM21245","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Root","23","PDA",0
"MSHM21246","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Root","23","PDA",2
"MSHM21247","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Root","30","PDA",1
"MSHM21248","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Root","30","PDA",1
"MSHM21249","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Root","30","PDA",2
"MSHM21250","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Root","30","PDA",2
"MSHM21251","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Root","30","PDA",2
"MSHM21252","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Root","30","PDA",2
"MSHM21253","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Root","23","PDA+Plant extract",0
"MSHM21254","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Root","23","PDA+Plant extract",0
"MSHM21255","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Root","23","PDA+Plant extract",1
"MSHM21256","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Root","23","PDA+Plant extract",0
"MSHM21257","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Root","23","PDA+Plant extract",0
"MSHM21258","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Root","23","PDA+Plant extract",0
"MSHM21259","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Root","30","PDA+Plant extract",0
"MSHM21260","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Root","30","PDA+Plant extract",1
"MSHM21261","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Root","30","PDA+Plant extract",0
"MSHM21262","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Root","30","PDA+Plant extract",3
"MSHM21263","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Root","30","PDA+Plant extract",2
"MSHM21264","Haj Ali Gholi Lake","Saline Soil","Summer","Tamrix hispida","Root","30","PDA+Plant extract",2
"MSHM21265","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","23","PDA",0
"MSHM21266","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","23","PDA",1
"MSHM21267","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","23","PDA",0
"MSHM21268","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","30","PDA",1
"MSHM21269","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","30","PDA",1
"MSHM21270","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","30","PDA",0
"MSHM21271","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","23","PDA+Plant extract",0
"MSHM21272","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","23","PDA+Plant extract",0
"MSHM21273","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","23","PDA+Plant extract",1
"MSHM21274","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","30","PDA+Plant extract",1
"MSHM21275","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","30","PDA+Plant extract",0
"MSHM21276","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","30","PDA+Plant extract",0
"MSHM21277","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","23","PDA",0
"MSHM21278","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","23","PDA",2
"MSHM21279","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","23","PDA",1
"MSHM21280","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","30","PDA",1
"MSHM21281","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","30","PDA",2
"MSHM21282","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","30","PDA",0
"MSHM21283","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","23","PDA+Plant extract",0
"MSHM21284","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","23","PDA+Plant extract",0
"MSHM21285","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","23","PDA+Plant extract",4
"MSHM21286","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","30","PDA+Plant extract",2
"MSHM21287","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","30","PDA+Plant extract",1
"MSHM21288","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","30","PDA+Plant extract",2
"MSHM21289","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA",0
"MSHM21290","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA",0
"MSHM21291","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA",0
"MSHM21292","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA",0
"MSHM21293","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA",0
"MSHM21294","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA",0
"MSHM21295","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA",0
"MSHM21296","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA",0
"MSHM21297","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA",0
"MSHM21298","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA",0
"MSHM21299","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA",0
"MSHM21300","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA",0
"MSHM21301","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA+Plant extract",0
"MSHM21302","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA+Plant extract",0
"MSHM21303","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA+Plant extract",0
"MSHM21304","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA+Plant extract",0
"MSHM21305","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA+Plant extract",0
"MSHM21306","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA+Plant extract",0
"MSHM21307","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA+Plant extract",0
"MSHM21308","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA+Plant extract",0
"MSHM21309","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA+Plant extract",0
"MSHM21310","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA+Plant extract",0
"MSHM21311","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA+Plant extract",0
"MSHM21312","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA+Plant extract",0
"MSHM21313","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","23","PDA",1
"MSHM21314","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","23","PDA",1
"MSHM21315","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","23","PDA",0
"MSHM21316","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","30","PDA",0
"MSHM21317","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","30","PDA",0
"MSHM21318","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","30","PDA",1
"MSHM21319","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","23","PDA+Plant extract",0
"MSHM21320","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","23","PDA+Plant extract",0
"MSHM21321","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","23","PDA+Plant extract",0
"MSHM21322","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","30","PDA+Plant extract",1
"MSHM21323","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","30","PDA+Plant extract",0
"MSHM21324","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","30","PDA+Plant extract",0
"MSHM21325","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","23","PDA",1
"MSHM21326","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","23","PDA",1
"MSHM21327","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","23","PDA",1
"MSHM21328","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","30","PDA",1
"MSHM21329","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","30","PDA",2
"MSHM21330","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","30","PDA",2
"MSHM21331","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","23","PDA+Plant extract",1
"MSHM21332","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","23","PDA+Plant extract",1
"MSHM21333","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","23","PDA+Plant extract",1
"MSHM21334","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","30","PDA+Plant extract",2
"MSHM21335","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","30","PDA+Plant extract",2
"MSHM21336","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","30","PDA+Plant extract",3
"MSHM21337","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA",0
"MSHM21338","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA",0
"MSHM21339","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA",0
"MSHM21340","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA",0
"MSHM21341","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA",0
"MSHM21342","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA",0
"MSHM21343","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA",0
"MSHM21344","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA",0
"MSHM21345","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA",0
"MSHM21346","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA",0
"MSHM21347","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA",0
"MSHM21348","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA",0
"MSHM21349","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA+Plant extract",0
"MSHM21350","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA+Plant extract",0
"MSHM21351","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA+Plant extract",0
"MSHM21352","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA+Plant extract",0
"MSHM21353","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA+Plant extract",0
"MSHM21354","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA+Plant extract",0
"MSHM21355","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA+Plant extract",0
"MSHM21356","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA+Plant extract",0
"MSHM21357","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA+Plant extract",0
"MSHM21358","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA+Plant extract",0
"MSHM21359","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA+Plant extract",0
"MSHM21360","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA+Plant extract",0
"MSHM21361","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","23","PDA",1
"MSHM21362","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","23","PDA",1
"MSHM21363","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","23","PDA",2
"MSHM21364","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","30","PDA",3
"MSHM21365","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","30","PDA",0
"MSHM21366","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","30","PDA",1
"MSHM21367","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","23","PDA+Plant extract",2
"MSHM21368","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","23","PDA+Plant extract",1
"MSHM21369","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","23","PDA+Plant extract",0
"MSHM21370","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","30","PDA+Plant extract",0
"MSHM21371","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","30","PDA+Plant extract",0
"MSHM21372","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","30","PDA+Plant extract",0
"MSHM21373","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","23","PDA",0
"MSHM21374","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","23","PDA",1
"MSHM21375","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","23","PDA",3
"MSHM21376","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","30","PDA",1
"MSHM21377","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","30","PDA",0
"MSHM21378","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","30","PDA",0
"MSHM21379","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","23","PDA+Plant extract",2
"MSHM21380","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","23","PDA+Plant extract",0
"MSHM21381","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","23","PDA+Plant extract",3
"MSHM21382","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","30","PDA+Plant extract",0
"MSHM21383","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","30","PDA+Plant extract",1
"MSHM21384","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","30","PDA+Plant extract",4
"MSHM21385","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA",0
"MSHM21386","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA",0
"MSHM21387","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA",0
"MSHM21388","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA",0
"MSHM21389","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA",0
"MSHM21390","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA",0
"MSHM21391","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA",0
"MSHM21392","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA",0
"MSHM21393","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA",0
"MSHM21394","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA",0
"MSHM21395","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA",0
"MSHM21396","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA",0
"MSHM21397","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA+Plant extract",0
"MSHM21398","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA+Plant extract",0
"MSHM21399","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA+Plant extract",0
"MSHM21400","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA+Plant extract",0
"MSHM21401","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA+Plant extract",0
"MSHM21402","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA+Plant extract",0
"MSHM21403","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA+Plant extract",0
"MSHM21404","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA+Plant extract",0
"MSHM21405","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA+Plant extract",0
"MSHM21406","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA+Plant extract",0
"MSHM21407","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA+Plant extract",0
"MSHM21408","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA+Plant extract",0
"MSHM21409","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","23","PDA",1
"MSHM21410","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","23","PDA",0
"MSHM21411","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","23","PDA",0
"MSHM21412","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","30","PDA",1
"MSHM21413","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","30","PDA",0
"MSHM21414","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","30","PDA",0
"MSHM21415","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","23","PDA+Plant extract",0
"MSHM21416","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","23","PDA+Plant extract",1
"MSHM21417","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","23","PDA+Plant extract",0
"MSHM21418","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","30","PDA+Plant extract",0
"MSHM21419","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","30","PDA+Plant extract",0
"MSHM21420","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","30","PDA+Plant extract",0
"MSHM21421","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","23","PDA",1
"MSHM21422","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","23","PDA",2
"MSHM21423","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","23","PDA",1
"MSHM21424","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","30","PDA",2
"MSHM21425","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","30","PDA",1
"MSHM21426","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","30","PDA",1
"MSHM21427","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","23","PDA+Plant extract",0
"MSHM21428","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","23","PDA+Plant extract",2
"MSHM21429","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","23","PDA+Plant extract",2
"MSHM21430","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","30","PDA+Plant extract",2
"MSHM21431","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","30","PDA+Plant extract",2
"MSHM21432","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","30","PDA+Plant extract",2
"MSHM21433","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA",0
"MSHM21434","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA",0
"MSHM21435","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA",0
"MSHM21436","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA",0
"MSHM21437","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA",0
"MSHM21438","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA",0
"MSHM21439","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA",0
"MSHM21440","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA",0
"MSHM21441","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA",0
"MSHM21442","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA",0
"MSHM21443","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA",0
"MSHM21444","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA",0
"MSHM21445","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA+Plant extract",0
"MSHM21446","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA+Plant extract",0
"MSHM21447","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA+Plant extract",0
"MSHM21448","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA+Plant extract",0
"MSHM21449","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA+Plant extract",0
"MSHM21450","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","23","PDA+Plant extract",0
"MSHM21451","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA+Plant extract",0
"MSHM21452","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA+Plant extract",0
"MSHM21453","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA+Plant extract",0
"MSHM21454","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA+Plant extract",0
"MSHM21455","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA+Plant extract",0
"MSHM21456","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Root","30","PDA+Plant extract",0
"MSHM21457","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","23","PDA",0
"MSHM21458","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","23","PDA",1
"MSHM21459","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","23","PDA",3
"MSHM21460","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","30","PDA",1
"MSHM21461","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","30","PDA",2
"MSHM21462","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","30","PDA",0
"MSHM21463","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","23","PDA+Plant extract",1
"MSHM21464","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","23","PDA+Plant extract",0
"MSHM21465","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","23","PDA+Plant extract",1
"MSHM21466","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","30","PDA+Plant extract",0
"MSHM21467","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","30","PDA+Plant extract",0
"MSHM21468","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Leaf","30","PDA+Plant extract",0
"MSHM21469","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","23","PDA",0
"MSHM21470","Sorkhe","Gypsum Soil","Winter","Tragopogon sp.","Branch","23","PDA",1
