Sample ID ,Eurotiales,Diaporthales,Ophiostomatales,Boletales ,Amphisphaeriales,Saccharomycetales,Hypocreales,Pleosporales,Xylariales,Sordariales,Unknown
MSHM485,0,0,0,0,0,0,0,0,0,0,0
MSHM486,0,0,0,0,0,0,0,0,0,0,0
MSHM487,0,0,0,0,0,0,0,0,0,0,0
MSHM488,0,0,0,0,0,0,0,0,0,0,0
MSHM489,0,0,0,0,0,0,0,0,0,0,0
MSHM490,0,0,0,0,0,0,0,0,0,0,0
MSHM491,0,0,0,0,0,0,0,0,0,0,0
MSHM492,0,0,0,0,0,0,0,0,0,0,0
MSHM493,0,0,0,0,0,0,0,0,0,0,0
MSHM494,0,0,0,0,0,0,0,0,0,0,0
MSHM495,0,0,0,0,0,0,0,0,0,0,0
MSHM496,0,0,0,0,0,0,0,0,0,0,0
MSHM497,0,0,0,0,0,0,0,0,0,0,0
MSHM498,0,0,0,0,0,0,0,0,0,0,0
MSHM499,0,0,0,0,0,0,0,0,0,0,0
MSHM500,0,0,0,0,0,0,0,0,0,0,0
MSHM501,0,0,0,0,0,0,0,0,0,0,0
MSHM502,0,0,0,0,0,0,0,0,0,0,0
MSHM503,0,0,0,0,0,0,0,0,0,0,0
MSHM504,0,0,0,0,0,0,0,0,0,0,0
MSHM505,0,0,0,0,0,0,0,0,0,0,0
MSHM506,0,0,0,0,0,0,0,0,0,0,0
MSHM507,0,0,0,0,0,0,0,0,0,0,0
MSHM508,0,0,0,0,0,0,0,0,0,0,0
MSHM509,0,0,0,0,0,0,0,0,0,0,0
MSHM510,0,0,0,0,0,0,0,0,0,0,0
MSHM511,0,0,0,0,0,0,0,0,0,0,0
MSHM512,0,0,0,0,0,0,0,0,0,0,0
MSHM513,0,0,0,0,0,0,0,0,0,0,0
MSHM514,0,0,0,0,0,0,0,0,0,0,0
MSHM515,0,0,0,0,0,0,0,0,0,0,0
MSHM516,0,0,0,0,0,0,0,0,0,0,0
MSHM517,0,0,0,0,0,0,0,0,0,0,0
MSHM518,0,0,0,0,0,0,0,0,0,0,0
MSHM519,0,0,0,0,0,0,0,0,0,0,0
MSHM520,0,0,0,0,0,0,0,0,0,0,0
MSHM521,0,0,0,0,0,0,0,0,0,0,0
MSHM522,0,0,0,0,0,0,0,0,0,0,0
MSHM523,0,0,0,0,0,0,0,0,0,0,0
MSHM524,0,0,0,0,0,0,0,0,0,0,0
MSHM525,0,0,0,0,0,0,0,0,0,0,0
MSHM526,0,0,0,0,0,0,0,0,0,0,0
MSHM527,0,0,0,0,0,0,0,0,0,0,0
MSHM528,0,0,0,0,0,0,0,0,0,0,0
MSHM529,0,0,0,0,0,0,0,0,0,0,0
MSHM530,0,0,0,0,0,0,0,0,0,0,0
MSHM531,0,0,0,0,0,0,0,0,0,0,0
MSHM532,0,0,0,0,0,0,0,0,0,0,0
MSHM533,0,0,0,0,0,0,0,0,0,0,0
MSHM534,0,0,0,0,0,0,0,0,0,0,0
MSHM535,0,0,0,0,0,0,0,0,0,0,0
MSHM536,0,0,0,0,0,0,0,0,0,0,0
MSHM537,0,0,0,0,0,0,0,0,0,0,0
MSHM538,0,0,0,0,0,0,0,0,0,0,0
MSHM539,0,0,0,0,0,0,0,0,0,0,0
MSHM540,0,0,0,0,0,0,0,0,0,0,0
MSHM541,0,0,0,0,0,0,0,0,0,0,0
MSHM542,0,0,0,0,0,0,0,0,0,0,0
MSHM543,0,0,0,0,0,0,0,0,0,0,0
MSHM544,0,0,0,0,0,0,0,0,0,0,0
MSHM545,0,0,0,0,0,0,0,0,0,0,0
MSHM546,0,0,0,0,0,0,0,0,0,0,0
MSHM547,0,0,0,0,0,0,0,0,0,0,0
MSHM548,0,0,0,0,0,0,0,0,0,0,0
MSHM549,0,0,0,0,0,0,0,0,0,0,0
MSHM550,0,0,0,0,0,0,0,0,0,0,0
MSHM551,0,0,0,0,0,0,0,0,0,0,0
MSHM552,0,0,0,0,0,0,0,0,0,0,0
MSHM553,0,0,0,0,0,0,0,0,0,0,0
MSHM554,0,0,0,0,0,0,0,0,0,0,0
MSHM555,0,0,0,0,0,0,0,0,0,0,0
MSHM556,0,0,0,0,0,0,0,0,0,0,0
MSHM557,0,0,0,0,0,0,0,0,0,0,0
MSHM558,0,0,0,0,0,0,0,0,0,0,0
MSHM559,0,0,0,0,0,0,0,0,0,0,0
MSHM560,0,0,0,0,0,0,0,0,0,0,0
MSHM561,0,0,0,0,0,0,0,0,0,0,0
MSHM562,0,0,0,0,0,0,0,0,0,0,0
MSHM563,0,0,0,0,0,0,0,0,0,0,0
MSHM564,0,0,0,0,0,0,0,0,0,0,0
MSHM565,0,0,0,0,0,0,0,0,0,0,0
MSHM566,0,0,0,0,0,0,0,0,0,0,0
MSHM567,0,0,0,0,0,0,0,0,0,0,0
MSHM568,0,0,0,0,0,0,0,0,0,0,0
MSHM569,0,0,0,0,0,0,0,0,0,0,0
MSHM570,0,0,0,0,0,0,0,0,0,0,0
MSHM571,0,0,0,0,0,0,0,0,0,0,0
MSHM572,0,0,0,0,0,0,0,0,0,0,0
MSHM573,0,0,0,0,0,0,0,0,0,0,0
MSHM574,0,0,0,0,0,0,0,0,0,0,0
MSHM575,0,0,0,0,0,0,0,0,0,0,0
MSHM576,0,0,0,0,0,0,0,0,0,0,0
MSHM577,0,0,0,0,0,0,0,0,0,0,0
MSHM578,0,0,0,0,0,0,0,0,0,0,0
MSHM579,0,0,0,0,0,0,0,0,0,0,0
MSHM580,0,0,0,0,0,0,0,0,0,0,0
MSHM581,0,0,0,0,0,0,0,0,0,0,0
MSHM582,0,0,0,0,0,0,0,0,0,0,0
MSHM583,0,0,0,0,0,0,0,0,0,0,0
MSHM584,0,0,0,0,0,0,0,0,0,0,0
MSHM585,0,0,0,0,0,0,0,0,0,0,0
MSHM586,0,0,0,0,0,0,0,0,0,0,0
MSHM587,0,0,0,0,0,0,0,0,0,0,0
MSHM588,0,0,0,0,0,0,0,0,0,0,0
MSHM589,0,0,0,0,0,0,0,0,0,0,0
MSHM590,0,0,0,0,0,0,0,0,0,0,0
MSHM591,0,0,0,0,0,0,0,0,0,0,0
MSHM592,0,0,0,0,0,0,0,0,0,0,0
MSHM593,0,0,0,0,0,0,0,0,0,0,0
MSHM594,0,0,0,0,0,0,0,0,0,0,0
MSHM595,0,0,0,0,0,0,0,0,0,0,0
MSHM596,0,0,0,0,0,0,0,0,0,0,0
MSHM597,0,0,0,0,0,0,0,0,0,0,0
MSHM598,0,0,0,0,0,0,0,0,0,0,0
MSHM599,0,0,0,0,0,0,0,0,0,0,0
MSHM600,0,0,0,0,0,0,0,0,0,0,0
MSHM601,0,0,0,0,0,0,0,0,0,0,0
MSHM602,0,0,0,0,0,0,0,0,0,0,0
MSHM603,0,0,0,0,0,0,0,0,0,0,0
MSHM604,0,0,0,0,0,0,0,0,0,0,0
MSHM605,0,0,0,0,0,0,0,0,0,0,0
MSHM606,0,0,0,0,0,0,0,0,0,0,0
MSHM607,0,0,0,0,0,0,0,0,0,0,0
MSHM608,0,0,0,0,0,0,0,0,0,0,0
MSHM609,0,0,0,0,0,0,0,0,0,0,0
MSHM610,0,0,0,0,0,0,0,0,0,0,0
MSHM611,0,0,0,0,0,0,0,0,0,0,0
MSHM612,0,0,0,0,0,0,0,0,0,0,0
MSHM613,0,0,0,0,0,0,0,0,0,0,0
MSHM614,0,0,0,0,0,0,0,0,0,0,0
MSHM615,0,0,0,0,0,0,0,0,0,0,0
MSHM616,0,0,0,0,0,0,0,0,0,0,0
MSHM617,0,0,0,0,0,0,0,0,0,0,0
MSHM618,0,0,0,0,0,0,0,0,0,0,0
MSHM619,0,0,0,0,0,0,0,0,0,0,0
MSHM620,0,0,0,0,0,0,0,0,0,0,0
MSHM621,0,0,0,0,0,0,0,0,0,0,0
MSHM622,0,0,0,0,0,0,0,0,0,0,0
MSHM623,0,0,0,0,0,0,0,0,0,0,0
MSHM624,0,0,0,0,0,0,0,0,0,0,0
MSHM625,0,0,0,0,0,0,0,0,0,0,0
MSHM626,0,0,0,0,0,0,0,0,0,0,0
MSHM627,0,0,0,0,0,0,0,0,0,0,0
MSHM628,0,0,0,0,0,0,0,0,0,0,0
MSHM629,0,0,0,0,0,0,0,0,0,0,0
MSHM630,0,0,0,0,0,0,0,0,0,0,0
MSHM631,0,0,0,0,0,0,0,0,0,0,0
MSHM632,0,0,0,0,0,0,0,0,0,0,0
MSHM633,0,0,0,0,0,0,0,0,0,0,0
MSHM634,0,0,0,0,0,0,0,0,0,0,0
MSHM635,0,0,0,0,0,0,0,0,0,0,0
MSHM636,0,0,0,0,0,0,0,0,0,0,0
MSHM637,0,0,0,0,0,0,0,0,0,0,0
MSHM638,0,0,0,0,0,0,0,0,0,0,0
MSHM639,0,0,0,0,0,0,0,0,0,0,0
MSHM640,0,0,0,0,0,0,0,0,0,0,0
MSHM641,0,0,0,0,0,0,0,0,0,0,0
MSHM642,0,0,0,0,0,0,0,0,0,0,0
MSHM643,0,0,0,0,0,0,0,0,0,0,0
MSHM644,0,0,0,0,0,0,0,0,0,0,0
MSHM645,0,0,0,0,0,0,0,0,0,0,0
MSHM646,0,0,0,0,0,0,0,0,0,0,0
MSHM647,0,0,0,0,0,0,0,0,0,0,0
MSHM648,0,0,0,0,0,0,0,0,0,0,0
MSHM649,0,0,0,0,0,0,0,0,0,0,0
MSHM650,0,0,0,0,0,0,0,0,0,0,0
MSHM651,0,0,0,0,0,0,0,0,0,0,0
MSHM652,0,0,0,0,0,0,0,0,0,0,0
MSHM653,0,0,0,0,0,0,0,0,0,0,0
MSHM654,0,0,0,0,0,0,0,0,0,0,0
MSHM655,0,0,0,0,0,0,0,0,0,0,0
MSHM656,0,0,0,0,0,0,0,0,0,0,0
MSHM657,0,0,0,0,0,0,0,0,0,0,0
MSHM658,0,0,0,0,0,0,0,0,0,0,0
MSHM659,0,0,0,0,0,0,0,0,0,0,0
MSHM660,0,0,0,0,0,0,0,0,0,0,0
MSHM661,0,0,0,0,0,0,0,0,0,0,0
MSHM662,0,0,0,0,0,0,0,0,0,0,0
MSHM663,0,0,0,0,0,0,0,0,0,0,0
MSHM664,0,0,0,0,0,0,0,0,0,0,0
MSHM665,0,0,0,0,0,0,0,0,0,0,0
MSHM666,0,0,0,0,0,0,0,0,0,0,0
MSHM667,0,0,0,0,0,0,0,0,0,0,0
MSHM668,0,0,0,0,0,0,0,0,0,0,0
MSHM669,0,0,0,0,0,0,0,0,0,0,0
MSHM670,0,0,0,0,0,0,0,0,0,0,0
MSHM671,0,0,0,0,0,0,0,0,0,0,0
MSHM672,0,0,0,0,0,0,0,0,0,0,0
MSHM673,0,0,0,0,0,0,0,0,0,0,0
MSHM674,0,0,0,0,0,0,0,0,0,0,0
MSHM675,0,0,0,0,0,0,0,0,0,0,0
MSHM676,0,0,0,0,0,0,0,0,0,0,0
MSHM677,0,0,0,0,0,0,0,0,0,0,0
MSHM678,0,0,0,0,0,0,0,0,0,0,0
MSHM679,0,0,0,0,0,0,0,0,0,0,0
MSHM680,0,0,0,0,0,0,0,0,0,0,0
MSHM681,0,0,0,0,0,0,0,0,0,0,0
MSHM682,0,0,0,0,0,0,0,0,0,0,0
MSHM683,0,0,0,0,0,0,0,0,0,0,0
MSHM684,0,0,0,0,0,0,0,0,0,0,0
MSHM685,0,0,0,0,0,0,0,0,0,0,0
MSHM686,0,0,0,0,0,0,0,0,0,0,0
MSHM687,0,0,0,0,0,0,0,0,0,0,0
MSHM688,0,0,0,0,0,0,0,0,0,0,0
MSHM689,0,0,0,0,0,0,0,0,0,0,0
MSHM690,0,0,0,0,0,0,0,0,0,0,0
MSHM691,0,0,0,0,0,0,0,0,0,0,0
MSHM692,0,0,0,0,0,0,0,0,0,0,0
MSHM693,0,0,0,0,0,0,0,0,0,0,0
MSHM694,0,0,0,0,0,0,0,0,0,0,0
MSHM695,0,0,0,0,0,0,0,0,0,0,0
MSHM696,0,0,0,0,0,0,0,0,0,0,0
MSHM697,0,0,0,0,0,0,0,0,0,0,0
MSHM698,0,0,0,0,0,0,0,0,0,0,0
MSHM699,0,0,0,0,0,0,0,0,0,0,0
MSHM700,0,0,0,0,0,0,0,0,0,0,0
MSHM701,0,0,0,0,0,0,0,0,0,0,0
MSHM702,0,0,0,0,0,0,0,0,0,0,0
MSHM703,0,0,0,0,0,0,0,0,0,0,0
MSHM704,0,0,0,0,0,0,0,0,0,0,0
MSHM705,0,0,0,0,0,0,0,0,0,0,0
MSHM706,0,0,0,0,0,0,0,0,0,0,0
MSHM707,0,0,0,0,0,0,0,0,0,0,0
MSHM708,0,0,0,0,0,0,0,0,0,0,0
MSHM709,0,0,0,0,0,0,0,0,0,0,0
MSHM710,0,0,0,0,0,0,0,0,0,0,0
MSHM711,0,0,0,0,0,0,0,0,0,0,0
MSHM712,0,0,0,0,0,0,0,0,0,0,0
MSHM713,0,0,0,0,0,0,0,0,0,0,0
MSHM714,0,0,0,0,0,0,0,0,0,0,0
MSHM715,0,0,0,0,0,0,0,0,0,0,0
MSHM716,0,0,0,0,0,0,0,0,0,0,0
MSHM717,0,0,0,0,0,0,0,0,0,0,0
MSHM718,0,0,0,0,0,0,0,0,0,0,0
MSHM719,0,0,0,0,0,0,0,0,0,0,0
MSHM720,0,0,0,0,0,0,0,0,0,0,0
MSHM721,0,0,0,0,0,0,0,0,0,0,0
MSHM722,0,0,0,0,0,0,0,0,0,0,0
MSHM723,0,0,0,0,0,0,0,0,0,0,0
MSHM724,0,0,0,0,0,0,0,0,0,0,0
MSHM725,0,0,0,0,0,0,0,0,0,0,0
MSHM726,0,0,0,0,0,0,0,0,0,0,0
MSHM727,0,0,0,0,0,0,0,0,0,0,0
MSHM728,0,0,0,0,0,0,0,0,0,0,0
MSHM729,0,0,0,0,0,0,0,0,0,0,0
MSHM730,0,0,0,0,0,0,0,0,0,0,0
MSHM731,0,0,0,0,0,0,0,0,0,0,0
MSHM732,0,0,0,0,0,0,0,0,0,0,0
MSHM733,0,0,0,0,0,0,0,0,0,0,0
MSHM734,0,0,0,0,0,0,0,0,0,0,0
MSHM735,0,0,0,0,0,0,0,0,0,0,0
MSHM736,0,0,0,0,0,0,0,0,0,0,0
MSHM737,0,0,0,0,0,0,0,0,0,0,0
MSHM738,0,0,0,0,0,0,0,0,0,0,0
MSHM739,0,0,0,0,0,0,0,0,0,0,0
MSHM740,0,0,0,0,0,0,0,0,0,0,0
MSHM741,0,0,0,0,0,0,0,0,0,0,0
MSHM742,0,0,0,0,0,0,0,0,0,0,0
MSHM743,0,0,0,0,0,0,0,0,0,0,0
MSHM744,0,0,0,0,0,0,0,0,0,0,0
MSHM745,0,0,0,0,0,0,0,0,0,0,0
MSHM746,0,0,0,0,0,0,0,0,0,0,0
MSHM747,0,0,0,0,0,0,0,0,0,0,0
MSHM748,0,0,0,0,0,0,0,0,0,0,0
MSHM749,0,0,0,0,0,0,0,0,0,0,0
MSHM750,0,0,0,0,0,0,0,0,0,0,0
MSHM751,0,0,0,0,0,0,0,0,0,0,0
MSHM752,0,0,0,0,0,0,0,0,0,0,0
MSHM753,0,0,0,0,0,0,0,0,0,0,0
MSHM754,0,0,0,0,0,0,0,0,0,0,0
MSHM755,0,0,0,0,0,0,0,0,0,0,0
MSHM756,0,0,0,0,0,0,0,0,0,0,0
MSHM757,0,0,0,0,0,0,0,0,0,0,0
MSHM758,0,0,0,0,0,0,0,0,0,0,0
MSHM759,0,0,0,0,0,0,0,0,0,0,0
MSHM760,0,0,0,0,0,0,0,0,0,0,0
MSHM761,0,0,0,0,0,0,0,0,0,0,0
MSHM762,0,0,0,0,0,0,0,0,0,0,0
MSHM763,0,0,0,0,0,0,0,0,0,0,0
MSHM764,0,0,0,0,0,0,0,0,0,0,0
MSHM765,0,0,0,0,0,0,0,0,0,0,0
MSHM766,0,0,0,0,0,0,0,0,0,0,0
MSHM767,0,0,0,0,0,0,0,0,0,0,0
MSHM768,0,0,0,0,0,0,0,0,0,0,0
MSHM769,0,0,0,0,0,0,0,0,0,0,0
MSHM770,0,0,0,0,0,0,0,0,0,0,0
MSHM771,0,0,0,0,0,0,0,0,0,0,0
MSHM772,0,0,0,0,0,0,0,0,0,0,0
MSHM773,0,0,0,0,0,0,0,0,0,0,0
MSHM774,0,0,0,0,0,0,0,0,0,0,0
MSHM775,0,0,0,0,0,0,0,0,0,0,0
MSHM776,0,0,0,0,0,0,0,0,0,0,0
MSHM777,0,0,0,0,0,0,0,0,0,0,0
MSHM778,0,0,0,0,0,0,0,0,0,0,0
MSHM779,0,0,0,0,0,0,0,0,0,0,0
MSHM780,0,0,0,0,0,0,0,0,0,0,0
MSHM781,0,0,0,0,0,0,0,0,0,0,0
MSHM782,0,0,0,0,0,0,0,0,0,0,0
MSHM783,0,0,0,0,0,0,0,0,0,0,0
MSHM784,0,0,0,0,0,0,0,0,0,0,0
MSHM785,0,0,0,0,0,0,0,0,0,0,0
MSHM786,0,0,0,0,0,0,0,0,0,0,0
MSHM787,0,0,0,0,0,0,0,0,0,0,0
MSHM788,0,0,0,0,0,0,0,0,0,0,0
MSHM789,0,0,0,0,0,0,0,0,0,0,0
MSHM790,0,0,0,0,0,0,0,0,0,0,0
MSHM791,0,0,0,0,0,0,0,0,0,0,0
MSHM792,0,0,0,0,0,0,0,0,0,0,0
MSHM793,0,0,0,0,0,0,0,0,0,0,0
MSHM794,0,0,0,0,0,0,0,0,0,0,0
MSHM795,0,0,0,0,0,0,0,0,0,0,0
MSHM796,0,0,0,0,0,0,0,0,0,0,0
MSHM797,0,0,0,0,0,0,0,0,0,0,0
MSHM798,0,0,0,0,0,0,0,0,0,0,0
MSHM799,0,0,0,0,0,0,0,0,0,0,0
MSHM800,0,0,0,0,0,0,0,0,0,0,0
MSHM801,0,0,0,0,0,0,0,0,0,0,0
MSHM802,0,0,0,0,0,0,0,0,0,0,0
MSHM803,0,0,0,0,0,0,0,0,0,0,0
MSHM804,0,0,0,0,0,0,0,0,0,0,0
MSHM805,0,0,0,0,0,0,0,0,0,0,0
MSHM806,0,0,0,0,0,0,0,0,0,0,0
MSHM807,0,0,0,0,0,0,0,0,0,0,0
MSHM808,0,0,0,0,0,0,0,0,0,0,0
MSHM809,0,0,0,0,0,0,0,0,0,0,0
MSHM810,0,0,0,0,0,0,0,0,0,0,0
MSHM811,0,0,0,0,0,0,0,0,0,0,0
MSHM812,0,0,0,0,0,0,0,0,0,0,0
MSHM813,0,0,0,0,0,0,0,0,0,0,0
MSHM814,0,0,0,0,0,0,0,0,0,0,0
MSHM815,0,0,0,0,0,0,0,0,0,0,0
MSHM816,0,0,0,0,0,0,0,0,0,0,0
MSHM817,0,0,0,0,0,0,0,0,0,0,0
MSHM818,0,0,0,0,0,0,0,0,0,0,0
MSHM819,0,0,0,0,0,0,0,0,0,0,0
MSHM820,0,0,0,0,0,0,0,0,0,0,0
MSHM821,0,0,0,0,0,0,0,0,0,0,0
MSHM822,0,0,0,0,0,0,0,0,0,0,0
MSHM823,0,0,0,0,0,0,0,0,0,0,0
MSHM824,0,0,0,0,0,0,0,0,0,0,0
MSHM825,0,0,0,0,0,0,0,0,0,0,0
MSHM826,0,0,0,0,0,0,0,0,0,0,0
MSHM827,0,0,0,0,0,0,0,0,0,0,0
MSHM828,0,0,0,0,0,0,0,0,0,0,0
MSHM829,0,0,0,0,0,0,0,0,0,0,0
MSHM830,0,0,0,0,0,0,0,0,0,0,0
MSHM831,0,0,0,0,0,0,0,0,0,0,0
MSHM832,0,0,0,0,0,0,0,0,0,0,0
MSHM833,0,0,0,0,0,0,0,0,0,0,0
MSHM834,0,0,0,0,0,0,0,0,0,0,0
MSHM835,0,0,0,0,0,0,0,0,0,0,0
MSHM836,0,0,0,0,0,0,0,0,0,0,0
MSHM837,0,0,0,0,0,0,0,0,0,0,0
MSHM838,0,0,0,0,0,0,0,0,0,0,0
MSHM839,0,0,0,0,0,0,0,0,0,0,0
MSHM840,0,0,0,0,0,0,0,0,0,0,0
MSHM841,0,0,0,0,0,0,0,0,0,0,0
MSHM842,0,0,0,0,0,0,0,0,0,0,0
MSHM843,0,0,0,0,0,0,0,0,0,0,0
MSHM844,0,0,0,0,0,0,0,0,0,0,0
MSHM845,0,0,0,0,0,0,0,0,0,0,0
MSHM846,0,0,0,0,0,0,0,0,0,0,0
MSHM847,0,0,0,0,0,0,0,0,0,0,0
MSHM848,0,0,0,0,0,0,0,0,0,0,0
MSHM849,0,0,0,0,0,0,0,0,0,0,0
MSHM850,0,0,0,0,0,0,0,0,0,0,0
MSHM851,0,0,0,0,0,0,0,0,0,0,0
MSHM852,0,0,0,0,0,0,0,0,0,0,0
MSHM853,0,0,0,0,0,0,0,0,0,0,0
MSHM854,0,0,0,0,0,0,0,0,0,0,0
MSHM855,0,0,0,0,0,0,0,0,0,0,0
MSHM856,0,0,0,0,0,0,0,0,0,0,0
MSHM857,0,0,0,0,0,0,0,0,0,0,0
MSHM858,0,0,0,0,0,0,0,0,0,0,0
MSHM859,0,0,0,0,0,0,0,0,0,0,0
MSHM860,0,0,0,0,0,0,0,0,0,0,0
MSHM861,0,0,0,0,0,0,0,0,0,0,0
MSHM862,0,0,0,0,0,0,0,0,0,0,0
MSHM863,0,0,0,0,0,0,0,0,0,0,0
MSHM864,0,0,0,0,0,0,0,0,0,0,0
MSHM865,0,0,0,0,0,0,0,0,0,0,0
MSHM866,0,0,0,0,0,0,0,0,0,0,0
MSHM867,0,0,0,0,0,0,0,0,0,0,0
MSHM868,0,0,0,0,0,0,0,0,0,0,0
MSHM869,0,0,0,0,0,0,0,0,0,0,0
MSHM870,0,0,0,0,0,0,0,0,0,0,0
MSHM871,0,0,0,0,0,0,0,0,0,0,0
MSHM872,0,0,0,0,0,0,0,0,0,0,0
MSHM873,0,0,0,0,0,0,0,0,0,0,0
MSHM874,0,0,0,0,0,0,0,0,0,0,0
MSHM875,0,0,0,0,0,0,0,0,0,0,0
MSHM876,0,0,0,0,0,0,0,0,0,0,0
MSHM877,0,0,0,0,0,0,0,0,0,0,0
MSHM878,0,0,0,0,0,0,0,0,0,0,0
MSHM879,0,0,0,0,0,0,0,0,0,0,0
MSHM880,0,0,0,0,0,0,0,0,0,0,0
MSHM881,0,0,0,0,0,0,0,0,0,0,0
MSHM882,0,0,0,0,0,0,0,0,0,0,0
MSHM883,0,0,0,0,0,0,0,0,0,0,0
MSHM884,0,0,0,0,0,0,0,0,0,0,0
MSHM885,0,0,0,0,0,0,0,0,0,0,0
MSHM886,0,0,0,0,0,0,0,0,0,0,0
MSHM887,0,0,0,0,0,0,0,0,0,0,0
MSHM888,0,0,0,0,0,0,0,0,0,0,0
MSHM889,0,0,0,0,0,0,0,0,0,0,0
MSHM890,0,0,0,0,0,0,0,0,0,0,0
MSHM891,0,0,0,0,0,0,0,0,0,0,0
MSHM892,0,0,0,0,0,0,0,0,0,0,0
MSHM893,0,0,0,0,0,0,0,0,0,0,0
MSHM894,0,0,0,0,0,0,0,0,0,0,0
MSHM895,0,0,0,0,0,0,0,0,0,0,0
MSHM896,0,0,0,0,0,0,0,0,0,0,0
MSHM897,0,0,0,0,0,0,0,0,0,0,0
MSHM898,0,0,0,0,0,0,0,0,0,0,0
MSHM899,0,0,0,0,0,0,0,0,0,0,0
MSHM900,0,0,0,0,0,0,0,0,0,0,0
MSHM901,0,0,0,0,0,0,0,0,0,0,0
MSHM902,0,0,0,0,0,0,0,0,0,0,0
MSHM903,0,0,0,0,0,0,0,0,0,0,0
MSHM904,0,0,0,0,0,0,0,0,0,0,0
MSHM905,0,0,0,0,0,0,0,0,0,0,0
MSHM906,0,0,0,0,0,0,0,0,0,0,0
MSHM907,0,0,0,0,0,0,0,0,0,0,0
MSHM908,0,0,0,0,0,0,0,0,0,0,0
MSHM909,0,0,0,0,0,0,0,0,0,0,0
MSHM910,0,0,0,0,0,0,0,0,0,0,0
MSHM911,0,0,0,0,0,0,0,0,0,0,0
MSHM912,0,0,0,0,0,0,0,0,0,0,0
MSHM913,0,0,0,0,0,0,0,0,0,0,0
MSHM914,0,0,0,0,0,0,0,0,0,0,0
MSHM915,0,0,0,0,0,0,0,0,0,0,0
MSHM916,0,0,0,0,0,0,0,0,0,0,0
MSHM917,0,0,0,0,0,0,0,0,0,0,0
MSHM918,0,0,0,0,0,0,0,0,0,0,0
MSHM919,0,0,0,0,0,0,0,0,0,0,0
MSHM920,0,0,0,0,0,0,0,0,0,0,0
MSHM921,0,0,0,0,0,0,0,0,0,0,0
MSHM922,0,0,0,0,0,0,0,0,0,0,0
MSHM923,0,0,0,0,0,0,0,0,0,0,0
MSHM924,0,0,0,0,0,0,0,0,0,0,0
MSHM925,0,0,0,0,0,0,0,0,0,0,0
MSHM926,0,0,0,0,0,0,0,0,0,0,0
MSHM927,0,0,0,0,0,0,0,0,0,0,0
MSHM928,0,0,0,0,0,0,0,0,0,0,0
MSHM929,0,0,0,0,0,0,0,0,0,0,0
MSHM930,0,0,0,0,0,0,0,0,0,0,0
MSHM931,0,0,0,0,0,0,0,0,0,0,0
MSHM932,0,0,0,0,0,0,0,0,0,0,0
MSHM933,0,0,0,0,0,0,0,0,0,0,0
MSHM934,0,0,0,0,0,0,0,0,0,0,0
MSHM935,0,0,0,0,0,0,0,0,0,0,0
MSHM936,0,0,0,0,0,0,0,0,0,0,0
MSHM937,0,0,0,0,0,0,0,0,0,0,0
MSHM938,0,0,0,0,0,0,0,0,0,0,0
MSHM939,0,0,0,0,0,0,0,0,0,0,0
MSHM940,0,0,0,0,0,0,0,0,0,0,0
MSHM941,0,0,0,0,0,0,0,0,0,0,0
MSHM942,0,0,0,0,0,0,0,0,0,0,0
MSHM943,0,0,0,0,0,0,0,0,0,0,0
MSHM944,0,0,0,0,0,0,0,0,0,0,0
MSHM945,0,0,0,0,0,0,0,0,0,0,0
MSHM946,0,0,0,0,0,0,0,0,0,0,0
MSHM947,0,0,0,0,0,0,0,0,0,0,0
MSHM948,0,0,0,0,0,0,0,0,0,0,0
MSHM949,0,0,0,0,0,0,0,0,0,0,0
MSHM950,0,0,0,0,0,0,0,0,0,0,0
MSHM951,0,0,0,0,0,0,0,0,0,0,0
MSHM952,0,0,0,0,0,0,0,0,0,0,0
MSHM953,0,0,0,0,0,0,0,0,0,0,0
MSHM954,0,0,0,0,0,0,0,0,0,0,0
MSHM955,0,0,0,0,0,0,0,0,0,0,0
MSHM956,0,0,0,0,0,0,0,0,0,0,0
MSHM957,0,0,0,0,0,0,0,0,0,0,0
MSHM958,0,0,0,0,0,0,0,0,0,0,0
MSHM959,0,0,0,0,0,0,0,0,0,0,0
MSHM960,0,0,0,0,0,0,0,0,0,0,0
MSHM961,0,0,0,0,0,0,0,0,0,0,0
MSHM962,0,0,0,0,0,0,0,0,0,0,0
MSHM963,0,0,0,0,0,0,0,0,0,0,0
MSHM964,0,0,0,0,0,0,0,0,0,0,0
MSHM965,0,0,0,0,0,0,0,0,0,0,0
MSHM966,0,0,0,0,0,0,0,0,0,0,0
MSHM967,0,0,0,0,0,0,0,0,0,0,0
MSHM968,0,0,0,0,0,0,0,0,0,0,0
MSHM969,0,0,0,0,0,0,0,0,0,0,0
MSHM970,0,0,0,0,0,0,0,0,0,0,0
MSHM971,0,0,0,0,0,0,0,0,0,0,0
MSHM972,0,0,0,0,0,0,0,0,0,0,0
MSHM973,0,0,0,0,0,0,0,0,0,0,0
MSHM974,0,0,0,0,0,0,0,0,0,0,0
MSHM975,0,0,0,0,0,0,0,0,0,0,0
MSHM976,0,0,0,0,0,0,0,0,0,0,0
MSHM977,0,0,0,0,0,0,0,0,0,0,0
MSHM978,0,0,0,0,0,0,0,0,0,0,0
MSHM979,0,0,0,0,0,0,0,0,0,0,0
MSHM980,0,0,0,0,0,0,0,0,0,0,0
